Vessel Name: KH2506_231_GR_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric: Phase Object Confluence (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cell Type: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passage: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Analysis: KKH_1806_improvedPhase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Time,Elapsed,F1_231 (1) 3K / well (B2),F1_231 (1) 3K / well (B3),F1_231 (1) 3K / well (B4),F1_231 (1) 3K / well (B5),F1_231 (1) 3K / well (B6),F1_231 (1) 3K / well (B7),F1_231 (1) 3K / well (B8),F1_231 (1) 3K / well (B9),F1_231 (1) 3K / well (B10),F1_231 (1) 3K / well (B11),F2_231 (1) 3K / well (C2),F2_231 (1) 3K / well (C3),F2_231 (1) 3K / well (C4),F2_231 (1) 3K / well (C5),F2_231 (1) 3K / well (C6),F2_231 (1) 3K / well (C7),F2_231 (1) 3K / well (C8),F2_231 (1) 3K / well (C9),F2_231 (1) 3K / well (C10),F2_231 (1) 3K / well (C11),F3_231 (1) 3K / well (D2),F3_231 (1) 3K / well (D3),F3_231 (1) 3K / well (D4),F3_231 (1) 3K / well (D5),F3_231 (1) 3K / well (D6),F3_231 (1) 3K / well (D7),F3_231 (1) 3K / well (D8),F3_231 (1) 3K / well (D9),F3_231 (1) 3K / well (D10),F3_231 (1) 3K / well (D11),F4_231 (1) 3K / well (E2),F4_231 (1) 3K / well (E3),F4_231 (1) 3K / well (E4),F4_231 (1) 3K / well (E5),F4_231 (1) 3K / well (E6),F4_231 (1) 3K / well (E7),F4_231 (1) 3K / well (E8),F4_231 (1) 3K / well (E9),F4_231 (1) 3K / well (E10),F4_231 (1) 3K / well (E11),F5_231 (1) 3K / well (F2),F5_231 (1) 3K / well (F3),F5_231 (1) 3K / well (F4),F5_231 (1) 3K / well (F5),F5_231 (1) 3K / well (F6),F5_231 (1) 3K / well (F7),F5_231 (1) 3K / well (F8),F5_231 (1) 3K / well (F9),F5_231 (1) 3K / well (F10),F5_231 (1) 3K / well (F11),F6_231 (1) 3K / well (G2),F6_231 (1) 3K / well (G3),F6_231 (1) 3K / well (G4),F6_231 (1) 3K / well (G5),F6_231 (1) 3K / well (G6),F6_231 (1) 3K / well (G7),F6_231 (1) 3K / well (G8),F6_231 (1) 3K / well (G9),F6_231 (1) 3K / well (G10),F6_231 (1) 3K / well (G11),F7_231 (1) 3K / well (B2),F7_231 (1) 3K / well (B3),F7_231 (1) 3K / well (B4),F7_231 (1) 3K / well (B5),F7_231 (1) 3K / well (B6),F7_231 (1) 3K / well (B7),F7_231 (1) 3K / well (B8),F7_231 (1) 3K / well (B9),F7_231 (1) 3K / well (B10),F7_231 (1) 3K / well (B11),F8_231 (1) 3K / well (C2),F8_231 (1) 3K / well (C3),F8_231 (1) 3K / well (C4),F8_231 (1) 3K / well (C5),F8_231 (1) 3K / well (C6),F8_231 (1) 3K / well (C7),F8_231 (1) 3K / well (C8),F8_231 (1) 3K / well (C9),F8_231 (1) 3K / well (C10),F8_231 (1) 3K / well (C11),C1_231 (1) 3K / well (D2),C1_231 (1) 3K / well (D3),C1_231 (1) 3K / well (D4),C1_231 (1) 3K / well (D5),C1_231 (1) 3K / well (D6),C1_231 (1) 3K / well (D7),C1_231 (1) 3K / well (D8),C1_231 (1) 3K / well (D9),C1_231 (1) 3K / well (D10),C1_231 (1) 3K / well (D11),C2_231 (1) 3K / well (E2),C2_231 (1) 3K / well (E3),C2_231 (1) 3K / well (E4),C2_231 (1) 3K / well (E5),C2_231 (1) 3K / well (E6),C2_231 (1) 3K / well (E7),C2_231 (1) 3K / well (E8),C2_231 (1) 3K / well (E9),C2_231 (1) 3K / well (E10),C2_231 (1) 3K / well (E11),C3_231 (1) 3K / well (F2),C3_231 (1) 3K / well (F3),C3_231 (1) 3K / well (F4),C3_231 (1) 3K / well (F5),C3_231 (1) 3K / well (F6),C3_231 (1) 3K / well (F7),C3_231 (1) 3K / well (F8),C3_231 (1) 3K / well (F9),C3_231 (1) 3K / well (F10),C3_231 (1) 3K / well (F11),C4_231 (1) 3K / well (G2),C4_231 (1) 3K / well (G3),C4_231 (1) 3K / well (G4),C4_231 (1) 3K / well (G5),C4_231 (1) 3K / well (G6),C4_231 (1) 3K / well (G7),C4_231 (1) 3K / well (G8),C4_231 (1) 3K / well (G9),C4_231 (1) 3K / well (G10),C4_231 (1) 3K / well (G11),C5_231 (1) 3K / well (B2),C5_231 (1) 3K / well (B3),C5_231 (1) 3K / well (B4),C5_231 (1) 3K / well (B5),C5_231 (1) 3K / well (B6),C5_231 (1) 3K / well (B7),C5_231 (1) 3K / well (B8),C5_231 (1) 3K / well (B9),C5_231 (1) 3K / well (B10),C5_231 (1) 3K / well (B11),C6_231 (1) 3K / well (C2),C6_231 (1) 3K / well (C3),C6_231 (1) 3K / well (C4),C6_231 (1) 3K / well (C5),C6_231 (1) 3K / well (C6),C6_231 (1) 3K / well (C7),C6_231 (1) 3K / well (C8),C6_231 (1) 3K / well (C9),C6_231 (1) 3K / well (C10),C6_231 (1) 3K / well (C11),C7_231 (1) 3K / well (D2),C7_231 (1) 3K / well (D3),C7_231 (1) 3K / well (D4),C7_231 (1) 3K / well (D5),C7_231 (1) 3K / well (D6),C7_231 (1) 3K / well (D7),C7_231 (1) 3K / well (D8),C7_231 (1) 3K / well (D9),C7_231 (1) 3K / well (D10),C7_231 (1) 3K / well (D11),C8_231 (1) 3K / well (E2),C8_231 (1) 3K / well (E3),C8_231 (1) 3K / well (E4),C8_231 (1) 3K / well (E5),C8_231 (1) 3K / well (E6),C8_231 (1) 3K / well (E7),C8_231 (1) 3K / well (E8),C8_231 (1) 3K / well (E9),C8_231 (1) 3K / well (E10),C8_231 (1) 3K / well (E11),GFP (1) 3K / well (F2),GFP (1) 3K / well (F3),GFP (1) 3K / well (F4),GFP (1) 3K / well (F5),GFP (1) 3K / well (F6),GFP (1) 3K / well (F7),GFP (1) 3K / well (F8),GFP (1) 3K / well (F9),GFP (1) 3K / well (F10),GFP (1) 3K / well (F11),MC (1) 3K / well (G2),MC (1) 3K / well (G3),MC (1) 3K / well (G4),MC (1) 3K / well (G5),MC (1) 3K / well (G6),MC (1) 3K / well (G7),MC (1) 3K / well (G8),MC (1) 3K / well (G9),MC (1) 3K / well (G10),MC (1) 3K / well (G11)
9/21/2025 0:03,80,39.31628,38.48901,45.13784,40.09705,46.04812,44.96133,46.76605,46.51227,40.28424,38.87938,30.28419,40.3956,33.79043,38.87024,40.58672,43.39814,43.27563,41.82493,34.1769,41.80177,44.79107,51.90726,47.77286,52.246,46.51397,53.43705,56.14576,50.0601,52.35971,47.56277,0.1267612,42.15847,49.02475,51.38341,49.84807,49.1044,50.61372,45.61983,52.79631,46.5689,38.32589,40.78264,42.95586,44.22023,42.5485,42.6751,44.46968,41.12855,41.83932,36.36852,34.96027,40.82631,36.58376,38.80996,38.72233,40.58667,44.55136,39.47425,36.53913,36.67891,23.98384,28.30285,28.08337,27.50308,29.42164,31.71241,28.41983,31.75027,27.8293,27.35516,26.20301,30.44727,31.35733,32.10212,32.67805,30.44961,30.78666,29.95135,32.65994,24.5951,17.81628,21.38095,22.79067,23.04195,24.04818,23.46699,21.85283,22.60164,21.08493,18.86401,18.62241,25.17309,30.1598,23.14834,26.39745,25.62072,26.35536,18.8443,29.61265,21.18213,20.79965,19.91178,22.61686,23.68081,24.75869,22.54949,26.6673,26.79392,22.68087,19.86304,28.25351,28.68982,35.16681,31.61048,35.56888,32.33198,30.37737,34.53336,28.94864,30.71571,25.2976,33.09664,30.49732,32.57699,32.26316,29.20433,30.72126,26.43218,27.1562,26.53884,36.58075,37.35235,34.30907,37.95681,39.37157,34.64714,36.0752,39.16477,36.92744,37.50462,24.98139,24.38032,26.74995,29.43128,27.54596,27.94246,26.33934,26.63049,31.00094,25.17055,18.91509,18.25484,20.38094,20.05989,19.60384,20.97433,17.2538,20.70452,20.3446,20.20309,20.79005,20.9818,22.35988,22.19744,24.26704,29.36025,26.79024,28.1954,28.48582,23.5509,26.78927,29.24767,31.92771,35.0698,31.65465,33.06258,30.5312,30.82141,29.24105,27.60039
9/21/2025 4:03,84,43.65422,42.03751,49.20055,44.07899,50.45607,49.56245,49.92151,49.74726,43.27375,42.8275,32.75243,42.55959,36.36405,41.62656,44.33949,45.59583,44.23902,43.75689,37.42281,43.98391,49.34902,54.68018,50.99458,58.14398,50.76813,57.53098,60.03345,54.14056,56.44884,52.87442,0.129402,46.35816,53.76449,56.60733,54.3865,53.84361,53.92113,49.75905,56.22692,50.39131,40.73579,43.89594,46.79124,47.89705,44.74317,45.92758,48.9331,43.76355,44.46901,39.40204,37.6429,43.96104,40.39634,42.31415,41.58554,44.17995,47.49983,43.22607,39.49574,40.23016,25.5768,30.24358,29.8427,29.23366,31.82149,33.77361,30.34911,34.19426,30.10337,29.15085,28.18103,32.29212,33.86736,34.2947,34.89268,33.3875,32.38019,31.95313,35.01974,25.90325,18.73096,22.33323,24.97965,24.85979,25.92239,25.16956,23.5756,24.07461,22.58052,20.138,20.54342,27.12299,32.77242,25.29789,28.34192,27.95601,28.97528,20.64523,31.56391,22.90643,22.26471,21.57454,24.69408,25.74367,26.7411,24.39557,28.91983,28.98195,24.93327,21.67925,30.7208,30.7058,38.07632,34.52527,38.47852,34.89319,33.27659,37.85915,31.77573,33.52062,27.74858,35.89256,33.36621,35.29499,35.02599,31.69548,33.93917,29.18113,29.58405,29.31389,39.90536,40.72942,37.91953,41.39411,43.03253,38.35711,40.16393,42.62524,39.94584,40.68244,26.93746,26.17083,28.91482,31.6506,29.37274,31.01102,28.84414,28.64458,33.48459,27.43041,20.91989,19.6327,22.10414,21.73893,21.14082,22.56438,19.1113,22.83053,22.18869,21.4746,22.85495,22.99331,24.71158,24.25971,26.98752,31.79671,29.22794,30.76707,31.38529,25.4916,28.76625,31.48178,34.68404,38.11937,34.58514,35.46884,33.35604,33.16477,31.97711,31.06145
9/21/2025 8:03,88,47.24178,45.59026,52.99974,47.59019,54.12095,53.29061,54.03317,54.51467,48.08083,46.00635,34.55751,45.40068,38.07358,44.10191,47.20678,47.40136,47.0126,46.23893,40.2242,48.04934,52.34381,58.68403,54.46816,62.51425,53.53064,62.17273,63.97273,57.9343,60.70291,55.49196,0.1330844,50.60215,58.35405,61.62728,59.57428,58.42984,58.09132,53.72483,61.24709,53.92573,43.45227,46.87066,50.37643,50.27012,47.85027,48.58004,51.83038,46.71148,47.38148,42.03036,40.85009,47.61858,44.06018,45.81716,45.82676,47.26336,51.84909,46.77515,43.18652,43.34376,27.56137,33.01525,31.84252,31.2475,33.93569,36.7654,32.49594,36.22701,31.99812,31.26176,30.0596,34.40269,35.17362,36.67489,37.28871,35.42636,35.29871,34.38055,37.67073,27.85473,20.31447,24.31441,26.21108,26.64465,27.70759,27.05042,25.10466,25.42078,24.71838,21.51656,22.90705,29.95524,35.35795,27.61531,31.30646,30.50817,32.46488,22.70205,34.2989,25.40515,24.39815,23.86198,26.7357,27.85343,29.32114,26.33663,31.43739,31.22379,26.59254,23.50706,33.01931,33.77641,41.19725,37.6476,41.4707,37.97112,36.15344,40.25896,34.82432,36.01135,30.67413,39.75135,36.54625,38.5654,38.63855,35.52231,36.66101,32.21992,32.43155,32.57222,43.76225,44.75613,41.70258,45.63173,47.21341,42.29114,44.69976,45.99993,43.75654,44.66123,29.00739,28.20187,31.25907,34.01393,31.63986,33.32535,30.97594,30.922,36.22267,29.11139,22.28902,21.1481,24.0449,23.09654,22.99432,24.57667,20.48157,24.19549,23.76862,22.84409,25.1334,24.55679,27.27589,26.97026,29.46698,34.90925,32.54268,33.97655,34.25167,28.41898,31.34272,34.89302,38.41402,41.0487,37.73556,39.20826,36.70856,36.37598,35.02868,33.67438
9/21/2025 12:03,92,50.60049,50.56666,57.35494,52.46516,59.11975,57.76904,59.7737,59.68463,51.54192,50.68805,39.44754,48.85154,42.4363,46.44725,50.02289,53.07527,50.7263,49.97514,44.02267,51.60579,57.10139,63.75162,59.08551,66.14352,57.77784,67.23595,67.9929,62.36123,65.10187,60.36005,0.1262033,55.20976,62.63099,65.69674,63.31005,62.99713,62.68452,58.27679,65.40596,58.99134,46.64759,50.44265,53.55879,54.39237,51.39114,52.95555,54.55752,50.6568,50.65159,44.56273,43.73118,50.76262,47.30947,48.81198,49.78115,51.3556,55.51509,50.45559,46.89876,47.02185,29.46764,35.04183,34.40385,34.17946,36.24904,38.96345,34.68927,38.73907,34.7141,33.45054,31.99574,36.77444,37.51934,39.46985,39.61333,37.41036,37.57405,36.65638,40.12095,29.46689,21.57236,25.86255,27.81943,28.5697,29.74087,28.89726,27.18755,27.52737,26.2932,23.08821,25.35585,32.90335,38.69994,30.30484,34.03288,34.28458,35.08339,25.50741,37.35079,28.07482,26.42447,25.77475,29.33217,30.4764,31.28328,29.42833,33.96523,34.06306,29.12062,25.8504,36.20733,36.57142,44.453,41.05343,44.99812,40.98213,39.65083,43.48206,37.48148,39.05549,34.02582,44.27685,40.80026,42.01389,42.71602,38.63262,40.46519,35.18247,35.58857,35.91914,47.67852,49.4305,45.34737,50.43972,51.22348,47.349,48.50689,50.62757,47.94693,49.11355,30.97913,30.15135,33.41048,36.73969,34.16728,35.25108,33.37756,33.51536,38.98116,31.67661,23.88835,22.71586,25.1864,24.6712,24.67924,26.47603,22.18609,26.38572,25.27471,24.50355,27.14658,27.32314,29.98085,29.49641,32.44538,37.77655,35.18829,37.17913,37.91168,31.03235,33.95495,38.0574,41.34333,44.43877,41.3964,42.3233,39.63163,39.77271,37.87118,36.88107
9/21/2025 16:03,96,54.18039,55.84917,61.88334,57.22159,63.67349,62.62198,64.19844,63.98294,55.9106,54.59661,40.96587,51.09515,45.40975,50.42263,53.10443,56.69005,54.41144,52.70418,45.51507,54.20147,60.28187,67.83934,63.99224,71.04003,61.69045,71.35909,71.45276,67.38219,67.19693,63.90557,0.1159002,59.38591,67.72764,70.94769,67.29554,67.41235,67.50948,62.84276,70.06094,63.95064,49.6947,53.4337,57.03953,57.45502,54.95964,56.6464,58.33884,53.54494,54.18322,48.22872,48.17744,54.38733,50.93934,53.52224,53.86001,55.53905,59.1073,55.10404,50.74829,50.2178,31.98145,37.78097,36.76788,36.2759,39.18203,42.12896,37.05261,42.41889,36.86287,36.1928,34.66919,39.93286,39.76196,42.18126,42.28909,40.43688,40.34738,39.10386,42.31643,32.10037,23.24532,27.82567,29.83299,30.81449,31.59787,31.10086,29.26148,29.23561,28.19671,24.7103,27.92258,36.1081,41.88957,33.71453,37.43029,37.66152,38.18097,28.12513,41.20567,30.72259,28.69724,28.08878,31.87531,33.03707,34.50276,32.19019,36.92854,36.7953,31.57175,28.46712,39.12948,39.39725,47.81578,44.30534,48.24022,44.68474,42.89895,47.30958,41.00204,42.38264,36.96947,47.86435,44.87232,46.61351,46.30112,42.56243,43.85603,38.85994,38.91296,40.07349,52.33794,54.59898,49.74474,55.30467,56.07961,51.97684,53.76445,55.45548,52.7014,54.11406,33.30098,32.25685,36.72295,39.2043,37.04676,37.32254,36.1873,35.76756,41.77134,33.78323,25.44039,24.15316,27.80324,26.29902,26.67832,28.21222,24.01901,27.59704,27.54119,26.27548,30.072,29.66076,32.54787,32.53616,35.79133,40.9514,38.57567,41.10966,40.83849,33.76013,37.25487,40.96849,44.49145,47.7211,45.46568,45.92464,43.07588,43.61279,41.99378,40.15665
9/21/2025 20:03,100,59.82859,59.64861,66.62655,61.52665,69.14422,67.47884,69.42071,68.63062,60.58755,58.94508,44.11276,54.37905,48.96428,52.25483,56.19285,60.60765,57.45292,54.1868,49.27757,58.67175,63.28847,71.86585,68.55217,74.98939,67.21002,74.58182,74.60303,70.62534,71.63948,67.12553,0.1169416,65.08528,72.16941,76.2595,72.36053,72.61057,72.33635,67.36149,74.49567,68.16737,52.3877,57.3772,60.25612,62.48188,58.17866,60.45158,60.35609,56.79609,56.61845,50.55616,51.56211,59.01519,54.85054,58.12437,57.88169,59.61374,64.39838,59.67996,54.5602,54.70889,33.87675,39.84982,39.72183,38.98601,41.60699,44.93074,39.35566,44.60814,39.42109,38.38265,36.28078,43.11018,42.5359,44.99785,44.59924,42.73388,43.0074,42.22405,45.14246,33.74137,24.69005,29.54243,32.19625,32.94818,33.90239,33.0234,31.30701,31.73917,30.05313,26.17551,30.77857,39.96421,45.10928,36.90807,41.36394,41.02594,42.17342,31.05488,44.98153,33.62209,30.84156,30.67614,34.43648,35.97115,37.48571,35.49852,39.95501,39.85244,34.74528,31.07044,42.4918,42.83935,51.62313,48.16674,52.08957,48.14679,46.22879,50.98524,44.69596,45.54473,40.44504,53.05993,49.42022,49.82399,50.39446,46.50153,48.60633,41.67973,42.76394,43.85795,56.84291,58.51842,54.09189,59.73976,60.26001,56.493,57.77649,58.40405,57.52755,58.77587,36.10851,35.09581,39.24765,42.35261,39.82568,40.75087,38.33032,38.61526,44.784,36.12318,27.10555,25.98032,29.75095,29.01136,28.50145,30.53851,25.64348,30.21677,29.64042,28.12394,32.74184,32.4118,35.81515,35.57201,39.5889,44.47006,42.14275,44.85976,44.75605,36.75724,40.04967,44.24016,48.18929,51.46235,48.51917,49.10522,46.42617,47.65772,46.01715,43.8817
9/22/2025 0:03,104,63.66579,64.799,71.03809,66.91472,72.76666,71.92564,74.88487,72.89406,65.05507,62.65736,47.32423,59.55077,52.403,56.49195,59.03617,62.75741,59.32219,58.23757,51.18283,60.36493,66.79456,74.66155,72.05659,78.25583,70.7623,77.59618,78.12299,74.00168,75.75649,70.87144,0.12996,69.63818,76.41263,80.68025,76.54861,77.15121,76.29832,71.8894,77.87587,72.0928,56.35527,60.76327,64.78545,65.14784,60.60382,63.94972,64.15289,60.0183,60.51425,52.7057,54.63023,62.04531,58.22472,62.0039,62.30632,63.51375,67.08611,64.60722,59.62729,57.85668,36.2747,42.45728,42.69296,41.21096,44.66892,47.56449,42.97633,47.26118,42.09747,40.75882,38.72701,45.62214,45.80354,48.52711,47.512,45.50983,46.27879,44.91057,48.08787,35.71953,26.96194,31.96216,34.70808,35.11992,36.55639,35.90704,33.77155,33.93001,32.85558,28.38143,33.389,43.38876,48.41671,40.09753,44.87379,44.60246,46.1889,34.55034,49.15212,37.18294,33.47039,33.11071,37.33565,38.70871,40.69124,38.17921,43.19682,42.95374,37.42903,33.22663,45.64981,46.35797,55.14646,51.88971,55.47965,52.1402,50.76151,54.51935,48.06377,49.0602,44.66254,56.98105,53.29554,52.92806,54.36944,50.32131,51.37988,44.77713,46.14537,46.90911,61.60517,63.43593,57.72601,64.92837,64.43512,60.52465,62.82578,62.65567,61.78539,63.18552,38.44848,38.00145,41.97416,45.17918,42.47388,43.62366,41.43543,41.50605,48.37489,38.48995,29.11781,27.89202,31.56833,31.04633,31.00144,32.70091,27.58928,32.02813,31.80947,30.24702,35.27276,35.37392,38.85663,38.67094,43.46062,47.77346,45.37177,48.64018,47.91932,40.12187,43.06309,47.31432,51.89638,54.77247,52.24344,52.58506,50.25188,51.18197,49.7269,47.56565
9/22/2025 4:03,108,67.43008,69.38387,75.36812,70.9955,76.56493,75.59475,79.64337,76.90776,69.6973,66.28884,49.89613,62.20345,55.34704,60.60295,61.41511,67.1446,63.29802,61.28569,54.83829,64.78384,69.22793,77.25552,75.39221,80.77047,73.32889,81.08852,80.50857,77.33482,78.49676,72.89407,0.1458423,74.22782,80.6767,84.58363,80.18319,80.82694,79.61488,76.04012,81.52119,76.59052,57.47462,62.65653,67.94897,68.34216,64.35103,66.50676,67.42559,62.95737,62.95817,56.79749,58.02234,66.27293,62.56744,65.82301,65.81886,67.8507,71.35164,68.09293,63.39175,61.31821,38.80435,45.31754,45.65108,44.11593,47.87752,50.54201,45.25023,50.91911,44.14318,43.02166,40.90454,48.44513,48.09765,51.35931,50.00847,48.55315,48.23116,47.65097,51.0274,38.28741,28.46778,33.80695,36.99286,37.92715,38.91888,37.79832,35.7718,36.2063,35.5991,30.25963,36.97089,46.66562,52.14897,43.69468,49.01191,48.54745,50.78896,37.33411,52.52948,40.32897,35.70184,35.70979,40.42205,41.47578,43.21717,41.38764,46.41808,45.58895,40.38689,36.05976,48.59521,49.7674,58.38224,55.97772,58.96588,55.82465,54.65057,58.41863,52.09013,52.50048,48.85918,61.49178,57.36731,56.435,57.96756,54.05902,55.50353,47.84925,49.73768,51.16294,65.66103,68.65413,62.17628,69.34413,68.89183,65.24959,66.71789,65.99904,66.16601,67.73056,41.17436,40.28117,44.2678,48.66225,45.67893,46.41124,44.74924,43.31001,51.33885,41.60289,31.07483,29.83444,34.54949,33.35462,33.35686,35.485,29.7417,34.82875,33.36592,32.48584,38.49646,38.32598,42.3541,42.3029,46.52307,51.38393,48.81366,52.47148,51.55995,42.69808,46.52986,51.09963,55.38385,58.10448,55.81804,56.39343,53.50741,55.07078,52.98529,51.5752
9/22/2025 8:03,112,71.5819,72.42803,77.8511,75.24064,79.70512,78.00865,81.97725,79.84136,72.08098,70.0571,53.39828,64.75535,58.27863,62.04431,64.00948,70.14566,66.99075,64.02422,59.01524,67.15308,72.41311,80.5051,77.72373,83.43238,75.2826,83.27624,83.21712,79.20758,81.11989,75.32137,0.1038489,77.78132,83.8915,87.59251,82.89318,84.75777,83.41946,79.9288,84.54468,79.82188,61.33951,66.30385,71.68836,71.82047,68.3977,69.95128,69.79272,66.5826,66.62993,60.22265,62.18069,68.93401,66.43371,69.96122,70.48827,71.30322,75.68317,71.81129,67.45855,65.32106,42.05269,47.64907,48.23272,47.19359,50.42017,53.53495,48.18794,53.32386,47.3965,46.23051,43.02088,51.11252,51.28955,53.89265,53.38456,51.20529,51.6579,50.96166,53.64175,41.16655,30.07252,36.48155,39.61219,40.0782,42.00329,40.66946,38.19926,38.50541,37.92723,32.65445,40.56634,50.63152,55.58725,47.19168,52.61674,52.43881,54.93982,41.95818,56.79887,43.86523,38.31584,38.24758,43.92514,44.60783,45.87762,44.85259,49.10906,49.39297,43.23853,39.09149,51.5363,53.37831,62.41371,59.02539,62.73197,59.61026,58.94821,61.83667,55.52148,56.23869,51.99875,66.71565,61.6173,59.98875,61.83205,58.51426,59.30676,51.50627,53.55788,54.72966,69.68678,73.31132,65.69827,74.53901,72.32189,70.04261,71.68339,70.72589,70.55186,71.4101,43.16673,43.49762,47.7081,51.95086,48.74846,50.04251,47.565,46.49583,54.64653,44.44326,33.59211,32.03888,36.74245,36.13414,35.92824,37.97331,31.96036,37.46148,35.93691,34.91069,41.64728,41.43642,45.71503,46.24583,50.41866,54.59675,53.24601,56.44481,55.1881,46.69308,49.88899,53.69533,59.07991,61.20351,59.50036,59.48461,57.36413,57.68138,56.94994,55.58742
9/22/2025 12:03,116,75.50983,76.09356,81.33585,79.8018,83.05875,81.46996,85.47377,81.66321,75.2145,73.86326,56.41089,68.25355,64.4775,66.58496,67.81912,71.61226,70.04603,66.36684,63.55906,69.70534,75.29123,83.03153,79.96474,85.05396,78.74055,85.25933,85.85625,81.58064,82.81169,78.92984,0.1206983,81.60144,86.91054,90.64249,86.12419,88.10793,86.26292,82.92332,87.90076,83.02644,64.03964,70.14558,74.26654,74.61075,70.87541,73.47663,73.10063,69.96213,69.52605,63.65362,65.81686,72.46488,70.28252,73.51071,74.07098,75.27728,78.56496,76.38898,71.87831,69.04263,43.91875,50.43914,50.54253,49.90898,53.86911,56.15545,50.98458,55.90944,49.85204,48.59542,45.66054,54.14249,54.05073,57.427,57.04298,54.58744,54.23964,53.24949,56.85828,42.61386,32.2702,38.77235,41.53352,42.8634,44.55548,42.91726,40.5164,41.38518,40.10445,34.38802,43.9021,55.14769,59.65078,51.02641,56.83543,57.4144,59.18663,44.85408,60.99127,47.40967,40.93018,41.32539,47.18947,47.92523,49.44065,47.88475,52.40839,53.13259,46.78482,41.94267,55.27635,57.08026,65.65327,63.48926,66.01577,63.2246,62.92899,65.48115,59.26981,60.02788,56.04379,71.81376,66.49202,64.21371,65.96201,63.1717,63.84402,55.68887,57.22849,58.33361,74.10219,77.38352,70.2108,78.45947,76.03458,73.66029,75.67609,73.77829,75.07079,75.18336,46.58095,45.90983,50.3967,54.62981,52.24221,52.81845,51.36878,49.69606,57.87516,47.02559,36.01175,34.24254,39.59834,38.78233,38.74873,40.45681,34.85238,39.73046,38.28044,37.53614,45.13877,44.80666,49.88875,49.34069,54.59524,58.48159,57.25965,60.42852,58.77728,49.63947,53.52544,58.24355,63.11073,64.6844,63.23655,63.77404,61.38559,61.81189,61.29836,59.45162
