Chromosome	Arm	Segment_ID	Start	End	Midpoint	n_bins	segment_bp	C5_231_PT	C3_231_PT	C5C3_231	expected_additive	residual	classification	is_informative	low_bin_count	C5_231_PT__medratio	C3_231_PT__medratio	C5C3_231__medratio	min_distance_from_boundary	near_rounding_boundary	subclone_region_overlap	subclone_overlap_detail	C5_231_PT__cn_cont	C3_231_PT__cn_cont	C5C3_231__cn_cont	expected_additive_cont	log2_residual
21	21q	3	20000001	46500000	33250000.5	52	26000000	2.0	3.0	4.0	5.0	-1.0	under	True	False	0.6653889999999999	0.9793095384615386	0.6950999999999998	0.3198178709124493	False	False		1.9834754571548783	2.938343347605829	4.180182129087551	4.921818804760708	-0.21221222631362088
22	22q	1	15500001	16000000	15750000.5	1	500000	4.0	4.0	6.0	8.0	-2.0	under	False	True	1.2749	1.36827	1.08333	0.014913977707405657	True	False		3.8003827239806407	4.105389454844493	6.514913977707406	7.905772178825134	-0.2609549432235666
22	22q	2	16500001	50500000	33500000.5	62	31000000	2.0	2.0	4.0	4.0	0.0	match	False	False	0.6747640161290324	0.6741650645161291	0.6653732741935482	0.47721930124239087	False	False		2.0114216877092863	2.022780698757609	4.001411983824402	4.034202386466895	-0.010471177059163173
X	Xp	1	3000001	7500000	5250000.5	6	3000000	3.0	3.0	4.0	6.0	-2.0	under	False	False	0.9375316666666667	0.9727461666666666	0.71246	0.21541855892717976	False	False		2.79471264348951	2.9186504526692367	4.28458144107282	5.713363096158747	-0.37698164273305607
X	Xp	2	8000001	30500000	19250000.5	34	17000000	3.0	3.0	5.0	6.0	-1.0	under	False	False	0.9725890000000001	0.987626	0.764014	0.09461612598575275	True	False		2.8992159644941626	2.963296254197086	4.594616125985753	5.862512218691249	-0.320623076851486
X	Xp	3	32000001	37000000	34500000.5	8	4000000	3.0	3.0	4.0	6.0	-2.0	under	False	False	0.972589	0.987626	0.721247	0.16257542791251645	False	False		2.899215964494162	2.963296254197086	4.3374245720874836	5.862512218691249	-0.3953573556707003
X	Xp	4	38000001	51000000	44500000.5	22	11000000	3.0	3.0	5.0	6.0	-1.0	under	False	False	0.9725889999999999	0.9876259999999998	0.770083	0.1311137886838285	True	False		2.899215964494162	2.9632962541970858	4.6311137886838285	5.862512218691248	-0.3103245023705482
X	Xp	5	51500001	52000000	51750000.5	1	500000	2.0	2.0	4.0	4.0	0.0	match	False	True	0.811165	0.832282	0.611066	0.00280153313535747	True	False		2.418022944778223	2.4971984668646425	3.674819699169924	4.915221411642865	-0.3753064341124107
X	Xp	6	53000001	57500000	55250000.5	6	3000000	2.0	2.0	3.0	4.0	-1.0	under	False	False	0.649019	0.660101	0.47006300000000006	0.3268579371964928	False	False		1.934677696395946	1.9805825491549949	2.826857937196493	3.915260245550941	-0.40833821426067507
X	Xq	7	63500001	154500000	109000000.5	112	56000000	2.0	2.0	3.0	4.0	-1.0	under	False	False	0.654159	0.6622976428571431	0.46932478571428554	0.32241847501179866	False	False		1.9499996567075475	1.9871734079926326	2.8224184750117987	3.93717306470018	-0.41740702491408394
